event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
16309313,true,2003-05-24 23:00:00.000,7.11037172077235,46.9184011599462,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356123.0633236326,5197829.562516987,"32N","Central European Time",2003-05-25 01:00:00.000
16309312,true,2003-05-24 23:10:00.000,7.11938593992647,46.9396596727643,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356866.05426828517,5200175.331449342,"32N","Central European Time",2003-05-25 01:10:00.000
16309311,true,2003-05-24 23:18:00.000,7.10980276254648,46.9161615821549,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356073.74513703276,5197581.742896799,"32N","Central European Time",2003-05-25 01:18:00.000
16309310,true,2003-05-24 23:30:00.000,7.12696099968586,46.9477540988376,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357464.0727878128,5201060.991655772,"32N","Central European Time",2003-05-25 01:30:00.000
16309309,true,2003-05-24 23:39:00.000,7.12837613679866,46.9450556375707,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357564.6003905933,5200758.562531635,"32N","Central European Time",2003-05-25 01:39:00.000
16309308,true,2003-05-24 23:47:00.000,7.13782044254281,46.9503863211299,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",358297.39260815544,5201333.797818681,"32N","Central European Time",2003-05-25 01:47:00.000
16309307,true,2003-05-24 23:55:00.000,7.12268635614273,46.9300302604649,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357091.6204869936,5199099.2793056,"32N","Central European Time",2003-05-25 01:55:00.000
16309306,true,2003-05-25 22:01:00.000,7.11756425479226,46.9489861912352,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356752.2975866317,5201215.033970623,"32N","Central European Time",2003-05-26 00:01:00.000
16309305,true,2003-05-25 22:10:00.000,7.11691519877284,46.9546153428211,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356717.9366138744,5201841.73968973,"32N","Central European Time",2003-05-26 00:10:00.000
16309304,true,2003-05-25 22:19:00.000,7.10132355373238,46.9580711741893,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",355540.9164654911,5202254.379245857,"32N","Central European Time",2003-05-26 00:19:00.000
16309303,true,2003-05-25 22:34:00.000,7.12225014837058,46.9366654791716,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357076.0749727867,5199837.387402684,"32N","Central European Time",2003-05-26 00:34:00.000
16309302,true,2003-05-25 22:42:00.000,7.12440790911168,46.9365687925202,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357240.0508299469,5199822.711942639,"32N","Central European Time",2003-05-26 00:42:00.000
16309301,true,2003-05-25 22:50:00.000,7.126582304328,46.9384842324409,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357410.6366329862,5200031.600687447,"32N","Central European Time",2003-05-26 00:50:00.000
16309249,true,2003-05-25 23:03:00.000,7.12160423484732,46.9410513824433,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357038.59086564544,5200325.932053627,"32N","Central European Time",2003-05-26 01:03:00.000
16309300,true,2003-05-25 23:10:00.000,7.1169837476348,46.9373048823237,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356676.9419111258,5199918.053204321,"32N","Central European Time",2003-05-26 01:10:00.000
16309299,true,2003-05-25 23:18:00.000,7.11675068954972,46.9406561729875,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356668.1498296771,5200290.878729326,"32N","Central European Time",2003-05-26 01:18:00.000
16309298,true,2003-05-25 23:27:00.000,7.12440790911168,46.9365687925202,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357240.0508299469,5199822.711942639,"32N","Central European Time",2003-05-26 01:27:00.000
16309297,true,2003-05-25 23:51:00.000,7.11604026552338,46.9385083595145,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356608.34572948056,5200053.510308564,"32N","Central European Time",2003-05-26 01:51:00.000
16309296,true,2003-05-25 23:57:00.000,7.11973581890645,46.9372848966031,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356886.35356816923,5199910.804706967,"32N","Central European Time",2003-05-26 01:57:00.000
16309295,true,2003-05-26 00:03:00.000,7.11479176276903,46.949459303519,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356542.5888786292,5201272.677558131,"32N","Central European Time",2003-05-26 02:03:00.000
16309294,true,2003-05-26 00:13:00.000,7.11194979085468,46.9385759826877,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356297.2006152607,5200068.514740804,"32N","Central European Time",2003-05-26 02:13:00.000
16309293,true,2003-05-26 00:19:00.000,7.12063676139408,46.935132425738,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356949.1919352396,5199669.975340749,"32N","Central European Time",2003-05-26 02:19:00.000
16309292,true,2003-05-26 00:26:00.000,7.1169837476348,46.9373048823237,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356676.9419111258,5199918.053204321,"32N","Central European Time",2003-05-26 02:26:00.000
16309291,true,2003-05-26 22:10:00.000,7.11166192579364,46.9182197192295,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356220.8121238477,5197807.034339966,"32N","Central European Time",2003-05-27 00:10:00.000
16309290,true,2003-05-26 22:19:00.000,7.11924397394239,46.9431784633978,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356864.63091616344,5200566.603073716,"32N","Central European Time",2003-05-27 00:19:00.000
16309289,true,2003-05-26 22:25:00.000,7.11428840291183,46.9280682540647,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356447.1074022291,5198896.600308623,"32N","Central European Time",2003-05-27 00:25:00.000
16309288,true,2003-05-26 22:29:00.000,7.12269086071627,46.9494992517584,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357143.77308145934,5201262.689419922,"32N","Central European Time",2003-05-27 00:29:00.000
16309287,true,2003-05-26 22:39:00.000,7.11605690691847,46.9348959231739,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356599.965603946,5199652.061782483,"32N","Central European Time",2003-05-27 00:39:00.000
16309286,true,2003-05-26 22:48:00.000,7.12237398224816,46.9394711519022,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357092.9676363311,5200148.931377717,"32N","Central European Time",2003-05-27 00:48:00.000
16309285,true,2003-05-26 22:58:00.000,7.11550472923629,46.948350547093,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356593.8793924415,5201148.166353653,"32N","Central European Time",2003-05-27 00:58:00.000
16309284,true,2003-05-26 23:08:00.000,7.12134470117636,46.9376120797538,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",357009.67971878964,5199944.225885768,"32N","Central European Time",2003-05-27 01:08:00.000
16309247,true,2003-05-26 23:28:00.000,7.10789753267812,46.9135285011392,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",355921.6183599554,5197292.651362748,"32N","Central European Time",2003-05-27 01:28:00.000
16309246,true,2003-05-26 23:54:00.000,7.11278864437565,46.9216661250227,,"radio-transmitter","Vespertilio murinus","#1918728","239","Parti-colored bat Safi Switzerland",356315.8158712095,5198187.936700868,"32N","Central European Time",2003-05-27 01:54:00.000
16309419,true,2003-06-18 22:15:00.000,7.1208639877736,46.9243536250136,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356937.78014859825,5198471.809088491,"32N","Central European Time",2003-06-19 00:15:00.000
16309418,true,2003-06-18 23:02:00.000,7.09171339348126,46.9211207125424,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354709.8005453337,5198166.162898241,"32N","Central European Time",2003-06-19 01:02:00.000
16309417,true,2003-06-18 23:18:00.000,7.10926514050219,46.9180149950494,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356037.77531374805,5197788.682407446,"32N","Central European Time",2003-06-19 01:18:00.000
16309416,true,2003-06-18 23:53:00.000,7.09802878629568,46.9378540877036,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355235.7281602602,5200013.909515968,"32N","Central European Time",2003-06-19 01:53:00.000
16309415,true,2003-06-19 00:51:00.000,7.11522314519453,46.9405526252576,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356551.61639252247,5200282.16649542,"32N","Central European Time",2003-06-19 02:51:00.000
16309414,true,2003-06-19 01:03:00.000,7.09713299829662,46.9236630627859,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355129.27584943984,5198438.643656892,"32N","Central European Time",2003-06-19 03:03:00.000
16309413,true,2003-06-19 01:43:00.000,7.12131709601555,46.9330948471187,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356995.5497402204,5199442.316148472,"32N","Central European Time",2003-06-19 03:43:00.000
16309412,true,2003-06-19 01:55:00.000,7.11902492105946,46.9334216753053,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356821.94596612867,5199482.817157463,"32N","Central European Time",2003-06-19 03:55:00.000
16309411,true,2003-06-19 02:07:00.000,7.12264873606938,46.9314648048001,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357092.5738103534,5199258.755986372,"32N","Central European Time",2003-06-19 04:07:00.000
16309410,true,2003-06-19 02:19:00.000,7.11694345762847,46.9306097740458,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356656.0058812074,5199174.159014191,"32N","Central European Time",2003-06-19 04:19:00.000
16309409,true,2003-06-19 02:31:00.000,7.1188605388204,46.9402087780104,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356827.5310644381,5200237.308135751,"32N","Central European Time",2003-06-19 04:31:00.000
16309408,true,2003-06-19 02:43:00.000,7.1086464660155,46.9297154163677,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356022.03134147567,5199089.979658558,"32N","Central European Time",2003-06-19 04:43:00.000
16309407,true,2003-06-19 03:07:00.000,7.11084313507255,46.9169126249766,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356154.97134913784,5197663.290524355,"32N","Central European Time",2003-06-19 05:07:00.000
16309406,true,2003-06-19 03:15:00.000,7.11356573463408,46.9345800099974,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356409.50496130204,5199621.516807693,"32N","Central European Time",2003-06-19 05:15:00.000
16309405,true,2003-06-19 22:32:00.000,7.12769638472294,46.9179751340704,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357441.00778006914,5197750.582303837,"32N","Central European Time",2003-06-20 00:32:00.000
16309404,true,2003-06-19 22:44:00.000,7.08730037664497,46.9384115543075,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354420.69087776565,5200095.722936147,"32N","Central European Time",2003-06-20 00:44:00.000
16309403,true,2003-06-19 22:55:00.000,7.10618981641551,46.9316056191811,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355840.0986830847,5199304.535053661,"32N","Central European Time",2003-06-20 00:55:00.000
16309402,true,2003-06-19 23:41:00.000,7.0900112765403,46.9450702388728,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354645.04662176326,5200830.6128090015,"32N","Central European Time",2003-06-20 01:41:00.000
16309401,true,2003-06-19 23:50:00.000,7.09346154005727,46.9303416304747,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354867.8097050444,5199187.561754885,"32N","Central European Time",2003-06-20 01:50:00.000
16309400,true,2003-06-20 01:58:00.000,7.07241175779983,46.947497600596,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353312.34585645876,5201133.130509103,"32N","Central European Time",2003-06-20 03:58:00.000
16309399,true,2003-06-20 02:11:00.000,7.08196784773758,46.9362680087962,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354009.00387991476,5199867.4464848,"32N","Central European Time",2003-06-20 04:11:00.000
16309398,true,2003-06-20 02:19:00.000,7.07865299582332,46.9274754343352,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353732.75584335235,5198896.58596802,"32N","Central European Time",2003-06-20 04:19:00.000
16309397,true,2003-06-20 02:27:00.000,7.0695968681469,46.9112771106311,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",352999.04210507043,5197113.551571636,"32N","Central European Time",2003-06-20 04:27:00.000
16309396,true,2003-06-20 02:36:00.000,7.06911012551138,46.9262912442585,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353003.05900994805,5198782.844149883,"32N","Central European Time",2003-06-20 04:36:00.000
16309395,true,2003-06-20 02:51:00.000,7.09917314562,46.9335342070902,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355311.1872472761,5199531.767239432,"32N","Central European Time",2003-06-20 04:51:00.000
16309394,true,2003-06-20 03:11:00.000,7.08282593885657,46.9542753533499,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354123.2586142877,5201866.845860036,"32N","Central European Time",2003-06-20 05:11:00.000
16309393,true,2003-06-20 03:18:00.000,7.09912913574251,46.9487220724029,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355348.7628901178,5201219.541618875,"32N","Central European Time",2003-06-20 05:18:00.000
16309389,true,2003-06-20 03:37:00.000,7.12544108184209,46.9344767437551,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357313.12981529057,5199588.360153624,"32N","Central European Time",2003-06-20 05:37:00.000
16309390,true,2003-06-20 22:23:00.000,7.12635420269678,46.9449382989944,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357410.4179803858,5200749.1997548435,"32N","Central European Time",2003-06-21 00:23:00.000
16309391,true,2003-06-20 22:31:00.000,7.13123478283016,46.944799780294,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357781.46774168115,5200724.940845885,"32N","Central European Time",2003-06-21 00:31:00.000
16309392,true,2003-06-20 22:41:00.000,7.12765378112833,46.9454822567834,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357510.76096019,5200807.281880835,"32N","Central European Time",2003-06-21 00:41:00.000
16309420,true,2003-06-20 22:57:00.000,7.10910930154913,46.9498570537494,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356111.2512735791,5201327.292272771,"32N","Central European Time",2003-06-21 00:57:00.000
16309421,true,2003-06-20 23:06:00.000,7.12726157691827,46.9524514488831,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357499.4177662062,5201582.42137863,"32N","Central European Time",2003-06-21 01:06:00.000
16309380,true,2003-06-20 23:14:00.000,7.12567709602461,46.9539581373888,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357382.85819303966,5201752.72888168,"32N","Central European Time",2003-06-21 01:14:00.000
16309381,true,2003-06-20 23:30:00.000,7.1293666475307,46.9398449511279,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357626.16139053274,5200177.744855404,"32N","Central European Time",2003-06-21 01:30:00.000
16309382,true,2003-06-20 23:38:00.000,7.11379733183228,46.9269513982264,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356406.739107175,5198773.39338972,"32N","Central European Time",2003-06-21 01:38:00.000
16309383,true,2003-06-21 00:05:00.000,7.11456284261315,46.9253597789219,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356460.76177620294,5198595.129495034,"32N","Central European Time",2003-06-21 02:05:00.000
16309384,true,2003-06-21 00:14:00.000,7.10922904333127,46.9379978845328,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356088.5753629304,5200009.266769576,"32N","Central European Time",2003-06-21 02:14:00.000
16309385,true,2003-06-21 00:29:00.000,7.08173266225855,46.9498014801,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354027.90588826506,5201371.738891852,"32N","Central European Time",2003-06-21 02:29:00.000
16309386,true,2003-06-21 02:11:00.000,7.06703692070973,46.9282895388773,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",352850.7060837589,5199008.785052939,"32N","Central European Time",2003-06-21 04:11:00.000
16309387,true,2003-06-21 02:27:00.000,7.09517586463883,46.9295082505721,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354996.0568349919,5199091.78386209,"32N","Central European Time",2003-06-21 04:27:00.000
16309388,true,2003-06-21 02:36:00.000,7.0970683028978,46.9256952402627,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355129.83092694543,5198664.580499628,"32N","Central European Time",2003-06-21 04:36:00.000
16309457,true,2003-06-21 02:47:00.000,7.079041869618,46.9338877470063,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353779.8175442157,5199608.4024864305,"32N","Central European Time",2003-06-21 04:47:00.000
16309456,true,2003-06-21 02:56:00.000,7.0917213988405,46.9494069172921,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354786.920479974,5201309.340068619,"32N","Central European Time",2003-06-21 04:56:00.000
16309455,true,2003-06-21 22:37:00.000,7.05954711513051,46.9077263907793,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",352224.006465503,5196737.879869918,"32N","Central European Time",2003-06-22 00:37:00.000
16309454,true,2003-06-21 22:45:00.000,7.07339705737528,46.9097226122195,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353284.17746789113,5196933.699030017,"32N","Central European Time",2003-06-22 00:45:00.000
16309453,true,2003-06-21 22:53:00.000,7.10395895949618,46.9363011354812,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355682.9053195151,5199830.410088008,"32N","Central European Time",2003-06-22 00:53:00.000
16309452,true,2003-06-21 23:01:00.000,7.08378415956237,46.9207509618595,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354105.10744054266,5198139.797927157,"32N","Central European Time",2003-06-22 01:01:00.000
16309451,true,2003-06-21 23:46:00.000,7.12597860174433,46.920473049068,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357316.8506093442,5198031.276987874,"32N","Central European Time",2003-06-22 01:46:00.000
16309450,true,2003-06-21 23:55:00.000,7.12213858843905,46.9179207160865,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357017.6969894697,5197754.653714355,"32N","Central European Time",2003-06-22 01:55:00.000
16309449,true,2003-06-22 00:15:00.000,7.12803286981394,46.9152865852487,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357459.495965292,5197451.216833181,"32N","Central European Time",2003-06-22 02:15:00.000
16309448,true,2003-06-22 00:32:00.000,7.13578418101506,46.9282678562079,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",358083.9977753222,5198879.64903821,"32N","Central European Time",2003-06-22 02:32:00.000
16309447,true,2003-06-22 00:42:00.000,7.11332547552111,46.9256795874165,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356367.4177742067,5198632.932789953,"32N","Central European Time",2003-06-22 02:42:00.000
16309446,true,2003-06-22 00:50:00.000,7.11722867844821,46.9301546423679,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356676.50273304037,5199123.062884928,"32N","Central European Time",2003-06-22 02:50:00.000
16309445,true,2003-06-22 01:39:00.000,7.13536383670362,46.9311157935283,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",358059.52554653044,5199196.875896104,"32N","Central European Time",2003-06-22 03:39:00.000
16309444,true,2003-06-22 01:47:00.000,7.11777401598582,46.9235248688077,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356700.3296254211,5198385.3591709705,"32N","Central European Time",2003-06-22 03:47:00.000
16309443,true,2003-06-22 01:56:00.000,7.1212301625313,46.927376881964,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356973.70680274063,5198807.088363505,"32N","Central European Time",2003-06-22 03:56:00.000
16309442,true,2003-06-22 02:03:00.000,7.11767350606414,46.9276973694735,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356703.80838210054,5198849.195160292,"32N","Central European Time",2003-06-22 04:03:00.000
16309441,true,2003-06-22 02:12:00.000,7.10669992424418,46.926856844099,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355866.18532639503,5198775.908687549,"32N","Central European Time",2003-06-22 04:12:00.000
16309440,true,2003-06-22 02:33:00.000,7.07156967801621,46.9089918178946,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353143.0244812652,5196855.912848259,"32N","Central European Time",2003-06-22 04:33:00.000
16309439,true,2003-06-22 02:44:00.000,7.07513550037101,46.9224687738387,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353451.3267218368,5198346.809824083,"32N","Central European Time",2003-06-22 04:44:00.000
16309438,true,2003-06-22 02:56:00.000,7.10008818768743,46.9250958140137,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355358.1151595593,5198592.396616154,"32N","Central European Time",2003-06-22 04:56:00.000
16309437,true,2003-06-22 03:04:00.000,7.10919533239367,46.9282341316609,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356059.84285227105,5198924.370082717,"32N","Central European Time",2003-06-22 05:04:00.000
16309436,true,2003-06-22 03:11:00.000,7.09211567893738,46.9111187584273,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354713.38854935125,5197053.993547222,"32N","Central European Time",2003-06-22 05:11:00.000
16309435,true,2003-06-22 22:30:00.000,7.1258729381193,46.9328778377968,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357341.75361911126,5199409.902013183,"32N","Central European Time",2003-06-23 00:30:00.000
16309434,true,2003-06-22 23:06:00.000,7.08056292882218,46.9533314913854,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",353948.50297229376,5201766.177353088,"32N","Central European Time",2003-06-23 01:06:00.000
16309433,true,2003-06-22 23:20:00.000,7.11278612718279,46.9565052748823,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356408.82448311936,5202059.308735399,"32N","Central European Time",2003-06-23 01:20:00.000
16309422,true,2003-06-22 23:31:00.000,7.1310524038501,46.9510260041404,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357784.08570954273,5201417.138534466,"32N","Central European Time",2003-06-23 01:31:00.000
16309432,true,2003-06-22 23:51:00.000,7.13610389364039,46.9387604198602,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",358136.055465325,5200045.0164811155,"32N","Central European Time",2003-06-23 01:51:00.000
16309431,true,2003-06-23 00:01:00.000,7.102024951367,46.9623959745148,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355605.9199530737,5202733.664882884,"32N","Central European Time",2003-06-23 02:01:00.000
16309430,true,2003-06-23 00:28:00.000,7.11058425340727,46.9572551103292,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",356243.30492364656,5202146.66818104,"32N","Central European Time",2003-06-23 02:28:00.000
16309429,true,2003-06-23 00:48:00.000,7.12268693523686,46.9362087752894,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357108.1046924187,5199785.841722546,"32N","Central European Time",2003-06-23 02:48:00.000
16309428,true,2003-06-23 01:56:00.000,7.08944260406697,46.9547588189408,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354628.01425967354,5201908.274789595,"32N","Central European Time",2003-06-23 03:56:00.000
16309427,true,2003-06-23 02:04:00.000,7.05837660558602,46.9272572030351,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",352188.60433592927,5198910.360942091,"32N","Central European Time",2003-06-23 04:04:00.000
16309426,true,2003-06-23 02:28:00.000,7.09365020820954,46.9151390389395,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",354841.1004763505,5197497.888188441,"32N","Central European Time",2003-06-23 04:28:00.000
16309425,true,2003-06-23 03:01:00.000,7.06634009690084,46.9204120071328,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",352776.0734074805,5198134.73603206,"32N","Central European Time",2003-06-23 05:01:00.000
16309424,true,2003-06-23 03:09:00.000,7.10133706304075,46.9135752380874,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",355422.19441448635,5197309.918145188,"32N","Central European Time",2003-06-23 05:09:00.000
16309423,true,2003-06-23 03:23:00.000,7.12385965354513,46.919572353496,,"radio-transmitter","Vespertilio murinus","#1918731","263","Parti-colored bat Safi Switzerland",357153.128556876,5197935.04856818,"32N","Central European Time",2003-06-23 05:23:00.000
16309485,true,2003-05-17 22:09:00.000,7.12260675854876,46.9270729375245,,"radio-transmitter","Vespertilio murinus","#1918734","321","Parti-colored bat Safi Switzerland",357077.6926059517,5198770.8035965515,"32N","Central European Time",2003-05-18 00:09:00.000
16309486,true,2003-05-17 22:30:00.000,7.119516500629,46.9246086896558,,"radio-transmitter","Vespertilio murinus","#1918734","321","Parti-colored bat Safi Switzerland",356835.8755441593,5198502.61146838,"32N","Central European Time",2003-05-18 00:30:00.000
16309487,true,2003-05-17 22:45:00.000,7.12633802385212,46.9346966436179,,"radio-transmitter","Vespertilio murinus","#1918734","321","Parti-colored bat Safi Switzerland",357381.985243463,5199611.163640564,"32N","Central European Time",2003-05-18 00:45:00.000
